"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:38 GMT 2024","2649","","Demo API","","GET user info","","GET user info",""
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:38 GMT 2024","2317","","Demo API","","GET organization info","","GET organization info",""
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:36 GMT 2024","155","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:58 GMT 2024","22006","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:38 GMT 2024","2427","","Demo API","","GET users info","","GET users info",""
"passed","Wed Apr 10 16:30:36 GMT 2024","Wed Apr 10 16:30:36 GMT 2024","60","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
