"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:42 GMT 2024","61","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:44 GMT 2024","2420","","Demo API","","GET users info","","GET users info",""
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:44 GMT 2024","2297","","Demo API","","GET organization info","","GET organization info",""
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:51 GMT 2024","9441","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:44 GMT 2024","2624","","Demo API","","GET user info","","GET user info",""
"passed","Thu Apr 04 21:05:42 GMT 2024","Thu Apr 04 21:05:42 GMT 2024","146","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
