"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 10 15:12:19 GMT 2024","Wed Apr 10 15:12:22 GMT 2024","2474","","Demo API","","GET user info","","GET user info",""
"passed","Wed Apr 10 15:12:19 GMT 2024","Wed Apr 10 15:12:37 GMT 2024","17945","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Wed Apr 10 15:12:20 GMT 2024","Wed Apr 10 15:12:22 GMT 2024","2212","","Demo API","","GET organization info","","GET organization info",""
"passed","Wed Apr 10 15:12:19 GMT 2024","Wed Apr 10 15:12:20 GMT 2024","69","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Wed Apr 10 15:12:20 GMT 2024","Wed Apr 10 15:12:22 GMT 2024","2306","","Demo API","","GET users info","","GET users info",""
"passed","Wed Apr 10 15:12:19 GMT 2024","Wed Apr 10 15:12:20 GMT 2024","125","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
