"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 12:46:39 GMT 2024","Fri Apr 05 12:46:42 GMT 2024","2530","","Demo API","","GET user info","","GET user info",""
"passed","Fri Apr 05 12:46:39 GMT 2024","Fri Apr 05 12:47:38 GMT 2024","58229","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Fri Apr 05 12:46:39 GMT 2024","Fri Apr 05 12:46:40 GMT 2024","144","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Fri Apr 05 12:46:40 GMT 2024","Fri Apr 05 12:46:42 GMT 2024","2252","","Demo API","","GET organization info","","GET organization info",""
"passed","Fri Apr 05 12:46:39 GMT 2024","Fri Apr 05 12:46:39 GMT 2024","68","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Fri Apr 05 12:46:40 GMT 2024","Fri Apr 05 12:46:42 GMT 2024","2410","","Demo API","","GET users info","","GET users info",""
