"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:16 GMT 2024","73","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:25 GMT 2024","9451","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:16 GMT 2024","155","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:19 GMT 2024","2757","","Demo API","","GET users info","","GET users info",""
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:19 GMT 2024","2906","","Demo API","","GET user info","","GET user info",""
"passed","Thu Mar 21 19:35:16 GMT 2024","Thu Mar 21 19:35:19 GMT 2024","2537","","Demo API","","GET organization info","","GET organization info",""
