"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 18:39:33 GMT 2024","Thu Apr 04 18:39:34 GMT 2024","362","","Demo API","","GET organization info clone","","GET organization info clone",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:33 GMT 2024","2715","","Demo API","","GET organization info","","GET organization info",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:30 GMT 2024","64","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Thu Apr 04 18:39:33 GMT 2024","Thu Apr 04 18:39:34 GMT 2024","605","","Demo API","","GET user info clone","","GET user info clone",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:30 GMT 2024","129","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:33 GMT 2024","3035","","Demo API","","GET users info","","GET users info",""
"passed","Thu Apr 04 18:39:33 GMT 2024","Thu Apr 04 18:39:34 GMT 2024","700","","Demo API","","GET users info clone","","GET users info clone",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:33 GMT 2024","3170","","Demo API","","GET user info","","GET user info",""
"passed","Thu Apr 04 18:39:30 GMT 2024","Thu Apr 04 18:39:40 GMT 2024","9422","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
