"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 19 19:46:08 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","370","","Demo API","","GET users info clone","","GET users info clone",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","2884","","Demo API","","GET user info","","GET user info",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:05 GMT 2024","149","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:13 GMT 2024","8339","","Demo","","Empty email validation is working on Contact Us page","","Empty email validation is working on Contact Us page",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","2626","","Demo API","","GET users info","","GET users info",""
"passed","Tue Mar 19 19:46:08 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","310","","Demo API","","GET user info clone","","GET user info clone",""
"passed","Tue Mar 19 19:46:08 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","167","","Demo API","","GET organization info clone","","GET organization info clone",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:05 GMT 2024","69","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue Mar 19 19:46:05 GMT 2024","Tue Mar 19 19:46:08 GMT 2024","2474","","Demo API","","GET organization info","","GET organization info",""
